timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bg_x,bg_y,bg_z,P_trace
1631512935.351469,-64.2841,-84.7205,-34.1138,-5.8701,-8.8020,-3.9029,156.42,-35.70,-124.92,0.006781,0.028973,0.027904,11424.581920
1631512935.444305,-64.8932,-85.6369,-34.5201,-5.8766,-8.8711,-3.9330,156.14,-35.56,-124.49,0.006781,0.028973,0.027904,11752.312341
1631512935.545345,-65.4203,-86.4346,-34.8741,-5.8500,-8.8717,-3.9410,155.95,-35.59,-123.93,0.006781,0.028973,0.027904,12043.096191
1631512935.632956,-66.0787,-87.4355,-35.3196,-5.8949,-8.9837,-4.0064,155.83,-35.69,-123.16,0.006781,0.028973,0.027904,12414.280895
1631512935.742180,-66.7107,-88.4005,-35.7509,-5.9289,-9.0652,-4.0603,155.75,-35.80,-122.38,0.006781,0.028973,0.027904,12777.460153
1631512935.846355,-67.2990,-89.3013,-36.1552,-5.9374,-9.1068,-4.0974,155.65,-35.85,-121.63,0.006781,0.028973,0.027904,13122.362818
1631512935.942951,-67.8191,-90.1001,-36.5154,-5.9099,-9.0864,-4.1056,155.56,-35.82,-120.99,0.006781,0.028973,0.027904,13434.551193
1631512936.028510,-68.5732,-91.2614,-37.0417,-6.0020,-9.2596,-4.2080,155.32,-35.71,-120.22,0.006781,0.028973,0.027904,13895.723904
1631512936.151837,-69.1689,-92.1818,-37.4610,-6.0041,-9.2923,-4.2426,155.03,-35.66,-119.82,0.006781,0.028973,0.027904,14266.794590
1631512936.248523,-69.7390,-93.0658,-37.8654,-5.9894,-9.3039,-4.2648,154.79,-35.73,-119.55,0.006781,0.028973,0.027904,14630.258344
1631512936.341160,-70.4236,-94.1323,-38.3551,-6.0246,-9.4138,-4.3274,154.42,-35.80,-119.25,0.006781,0.028973,0.027904,15076.347338
1631512936.452184,-71.1170,-95.2194,-38.8555,-6.0595,-9.5305,-4.3939,154.14,-35.81,-118.94,0.006781,0.028973,0.027904,15537.510312
1631512936.564000,-71.6095,-95.9955,-39.2140,-6.0025,-9.4773,-4.3854,154.11,-35.75,-118.78,0.006781,0.028973,0.027904,15873.063701
1631512936.643576,-72.2271,-96.9727,-39.6674,-6.0191,-9.5389,-4.4377,154.34,-35.49,-118.83,0.006781,0.028973,0.027904,16304.066148
1631512936.743707,-72.8302,-97.9299,-40.1140,-6.0304,-9.5884,-4.4880,154.73,-35.11,-119.00,0.006781,0.028973,0.027904,16733.446590
1631512936.841230,-73.4945,-98.9880,-40.6107,-6.0702,-9.6830,-4.5560,155.03,-34.61,-119.16,0.006781,0.028973,0.027904,17215.509932
1631512936.948201,-74.0770,-99.9186,-41.0495,-6.0662,-9.7036,-4.5845,155.03,-34.12,-119.17,0.006781,0.028973,0.027904,17646.808280
1631512937.041746,-74.5939,-100.7468,-41.4414,-6.0265,-9.6743,-4.5851,154.90,-33.70,-119.02,0.006781,0.028973,0.027904,18038.652797
1631512937.125044,-75.3773,-102.0086,-42.0409,-6.1165,-9.8857,-4.7082,154.83,-33.15,-118.76,0.006781,0.028973,0.027904,18644.029618
1631512937.250720,-75.9437,-102.9265,-42.4788,-6.0877,-9.8930,-4.7259,155.09,-32.74,-118.68,0.006781,0.028973,0.027904,19090.460241
1631512937.341163,-76.6251,-104.0369,-43.0101,-6.1233,-9.9992,-4.7935,155.49,-32.20,-118.75,0.006781,0.028973,0.027904,19639.442475
1631512937.449920,-77.1458,-104.8884,-43.4190,-6.0820,-9.9601,-4.7899,155.67,-31.83,-118.83,0.006781,0.028973,0.027904,20068.280164
1631512937.533065,-77.8264,-106.0056,-43.9573,-6.1237,-10.0763,-4.8650,155.77,-31.64,-118.68,0.006781,0.028973,0.027904,20640.755804
1631512937.641717,-78.5159,-107.1432,-44.5077,-6.1624,-10.1931,-4.9412,155.92,-31.75,-118.26,0.006781,0.028973,0.027904,21231.119234
1631512937.751064,-78.9947,-107.9367,-44.8929,-6.0912,-10.1162,-4.9159,156.03,-31.91,-117.86,0.006781,0.028973,0.027904,21650.823741
1631512937.827214,-79.7749,-109.2369,-45.5260,-6.1705,-10.3164,-5.0345,156.20,-32.13,-117.20,0.006781,0.028973,0.027904,22349.359783
1631512937.951191,-80.2660,-110.0595,-45.9282,-6.1058,-10.2457,-5.0185,156.25,-32.07,-116.78,0.006781,0.028973,0.027904,22798.524365
1631512938.029155,-80.9745,-111.2515,-46.5137,-6.1543,-10.3779,-5.1119,156.24,-31.70,-116.32,0.006781,0.028973,0.027904,23460.841815
1631512938.141769,-81.5286,-112.1874,-46.9758,-6.1274,-10.3657,-5.1299,156.27,-31.14,-116.16,0.006781,0.028973,0.027904,23989.387542
1631512938.229695,-82.2163,-113.3532,-47.5542,-6.1689,-10.4807,-5.2112,156.51,-30.39,-116.05,0.006781,0.028973,0.027904,24658.498191
1631512938.338665,-82.8226,-114.3855,-48.0682,-6.1625,-10.5153,-5.2422,156.89,-29.90,-115.92,0.006781,0.028973,0.027904,25259.982015
1631512938.434471,-83.5187,-115.5766,-48.6627,-6.1941,-10.6280,-5.3117,157.23,-29.58,-115.76,0.006781,0.028973,0.027904,25964.650220
1631512938.544232,-84.1179,-116.6071,-49.1783,-6.1744,-10.6442,-5.3306,157.31,-29.42,-115.63,0.006781,0.028973,0.027904,26584.327493
1631512938.638639,-84.6880,-117.5925,-49.6724,-6.1417,-10.6404,-5.3403,157.27,-29.32,-115.50,0.006781,0.028973,0.027904,27188.378971
1631512938.728860,-85.3383,-118.7225,-50.2403,-6.1488,-10.7163,-5.3929,157.34,-29.34,-115.32,0.006781,0.028973,0.027904,27893.100186
1631512938.831962,-86.0996,-120.0537,-50.9115,-6.2113,-10.8929,-5.5036,157.45,-29.57,-115.15,0.006781,0.028973,0.027904,28733.292658
1631512938.951991,-86.6819,-121.0773,-51.4295,-6.1809,-10.8934,-5.5209,157.34,-29.91,-115.04,0.006781,0.028973,0.027904,29388.768174
1631512939.043542,-87.2031,-121.9985,-51.8970,-6.1187,-10.8435,-5.5096,157.23,-30.27,-114.89,0.006781,0.028973,0.027904,29991.033589
1631512939.126138,-87.9116,-123.2589,-52.5385,-6.1470,-10.9781,-5.5977,157.21,-30.61,-114.55,0.006781,0.028973,0.027904,30828.687773
1631512939.238681,-88.6867,-124.6484,-53.2486,-6.2088,-11.1670,-5.7187,157.31,-30.73,-114.13,0.006781,0.028973,0.027904,31761.195604
1631512939.360930,-89.1605,-125.5025,-53.6865,-6.1242,-11.0609,-5.6787,157.38,-30.71,-113.92,0.006781,0.028973,0.027904,32344.285340
1631512939.435812,-89.7711,-126.6088,-54.2552,-6.1079,-11.1016,-5.7120,157.51,-30.65,-113.66,0.006781,0.028973,0.027904,33115.476580
1631512939.533090,-90.4259,-127.8029,-54.8704,-6.1131,-11.1846,-5.7699,157.67,-30.69,-113.36,0.006781,0.028973,0.027904,33960.744381
1631512939.637494,-91.0716,-128.9878,-55.4826,-6.1166,-11.2547,-5.8234,157.75,-30.75,-113.05,0.006781,0.028973,0.027904,34811.850940
1631512939.740391,-91.6449,-130.0451,-56.0304,-6.0893,-11.2552,-5.8401,157.83,-30.66,-112.82,0.006781,0.028973,0.027904,35584.295964
1631512939.831919,-92.2491,-131.1644,-56.6123,-6.0825,-11.2922,-5.8813,158.03,-30.54,-112.67,0.006781,0.028973,0.027904,36416.718711
1631512939.928663,-92.9410,-132.4521,-57.2845,-6.1187,-11.4152,-5.9718,158.30,-30.50,-112.52,0.006781,0.028973,0.027904,37387.723635
1631512940.039152,-93.5446,-133.5804,-57.8759,-6.1100,-11.4426,-6.0104,158.45,-30.37,-112.35,0.006781,0.028973,0.027904,38251.029955
1631512940.135343,-94.2529,-134.9099,-58.5760,-6.1525,-11.5725,-6.1073,158.61,-29.90,-112.24,0.006781,0.028973,0.027904,39282.915674
1631512940.247900,-94.8341,-136.0049,-59.1550,-6.1331,-11.5694,-6.1301,158.72,-29.16,-112.28,0.006781,0.028973,0.027904,40145.842596
1631512940.340104,-95.4188,-137.1099,-59.7414,-6.1134,-11.5773,-6.1517,158.77,-28.43,-112.33,0.006781,0.028973,0.027904,41032.956011
1631512940.433139,-96.2573,-138.7029,-60.5894,-6.2124,-11.8397,-6.3136,158.77,-27.69,-112.33,0.006781,0.028973,0.027904,42325.821870
1631512940.565670,-96.8260,-139.7893,-61.1693,-6.1694,-11.8141,-6.3133,158.65,-27.25,-112.29,0.006781,0.028973,0.027904,43218.844143
1631512940.655179,-97.3957,-140.8832,-61.7543,-6.1291,-11.7999,-6.3122,158.42,-26.70,-112.36,0.006781,0.028973,0.027904,44135.954749
1631512940.745459,-97.8982,-141.8532,-62.2734,-6.0622,-11.7310,-6.2829,158.28,-26.32,-112.49,0.006781,0.028973,0.027904,44966.173165
1631512940.825794,-98.7241,-143.4572,-63.1341,-6.1631,-12.0071,-6.4567,158.13,-25.98,-112.53,0.006781,0.028973,0.027904,46355.729394
1631512940.957439,-99.3316,-144.6431,-63.7732,-6.1561,-12.0394,-6.5032,157.98,-25.89,-112.22,0.006781,0.028973,0.027904,47393.426909
1631512941.053544,-99.9012,-145.7593,-64.3775,-6.1268,-12.0313,-6.5276,157.85,-25.75,-111.81,0.006781,0.028973,0.027904,48387.132365
1631512941.143911,-100.5819,-147.1001,-65.1067,-6.1440,-12.1405,-6.6175,157.92,-25.67,-111.51,0.006781,0.028973,0.027904,49598.836698
1631512941.251992,-101.2002,-148.3260,-65.7763,-6.1250,-12.1822,-6.6667,158.23,-25.70,-111.29,0.006781,0.028973,0.027904,50722.250152
1631512941.350205,-101.8009,-149.5241,-66.4332,-6.1013,-12.2034,-6.7019,158.49,-25.72,-110.90,0.006781,0.028973,0.027904,51838.204333
1631512941.445948,-102.3868,-150.6987,-67.0795,-6.0796,-12.2112,-6.7324,158.35,-25.58,-110.30,0.006781,0.028973,0.027904,52951.113282
1631512941.539700,-103.0446,-152.0232,-67.8116,-6.0927,-12.3019,-6.8179,157.91,-25.22,-109.53,0.006781,0.028973,0.027904,54225.204825
1631512941.644995,-103.8414,-153.6379,-68.7092,-6.1626,-12.5342,-6.9855,157.47,-24.61,-108.61,0.006781,0.028973,0.027904,55792.217326
1631512941.771656,-104.1069,-154.1783,-69.0106,-5.9842,-12.1878,-6.8020,157.43,-24.50,-108.22,0.006781,0.028973,0.027904,56328.104826
1631512941.929888,-104.8180,-155.6290,-69.8219,-6.0379,-12.3345,-6.9132,157.21,-24.32,-107.36,0.006781,0.028973,0.027904,57799.547586
1631512942.045148,-105.4701,-156.9631,-70.5711,-6.0560,-12.4122,-6.9817,156.95,-24.34,-107.00,0.006781,0.028973,0.027904,59169.357609
1631512942.150204,-106.0972,-158.2511,-71.2968,-6.0554,-12.4647,-7.0332,156.87,-24.61,-106.87,0.006781,0.028973,0.027904,60511.129586
1631512942.251099,-106.7612,-159.6208,-72.0711,-6.0738,-12.5513,-7.1089,156.93,-25.00,-106.94,0.006781,0.028973,0.027904,61958.190818
1631512942.357781,-107.2708,-160.6756,-72.6693,-6.0170,-12.4745,-7.0837,157.04,-25.16,-107.10,0.006781,0.028973,0.027904,63092.495905
1631512942.439925,-107.8585,-161.8964,-73.3635,-6.0013,-12.4893,-7.1112,157.09,-25.12,-107.32,0.006781,0.028973,0.027904,64430.683675
1631512942.535222,-108.1356,-162.4740,-73.6926,-5.8339,-12.1771,-6.9433,157.10,-25.04,-107.47,0.006781,0.028973,0.027904,65080.216236
1631512942.681759,-108.3734,-162.9711,-73.9762,-5.6583,-11.8462,-6.7620,157.25,-24.95,-107.73,0.006781,0.028973,0.027904,65659.003918
1631512942.843830,-108.8541,-163.9807,-74.5532,-5.6144,-11.8277,-6.7676,157.51,-24.77,-108.26,0.006781,0.028973,0.027904,66865.124898
1631512942.926935,-109.4931,-165.3326,-75.3279,-5.6518,-12.0030,-6.8888,157.75,-24.54,-108.74,0.006781,0.028973,0.027904,68498.527227
